valorPedido,dimAvaliacao_key,dimLocalizacao_key,dimTempo_key_data,dimPagamento_key,dimProduto_key
52.39,1,2,43137,43009,14197
81.72,1,2,43138,42949,4101
101.78,1,2,43145,43015,6668
78.28,1,2,43149,43019,3246
37.38,1,2,43151,43021,22918
26.44,1,2,43159,43027,31698
52,1,2,43166,43297,26842
101.84,1,2,43176,43302,6825
32.33,1,2,43180,43407,21800
96.02,1,2,43186,43038,22087
46.75,1,2,43201,43421,15439
85.81,1,2,43204,43423,21531
73.15,1,2,43206,43425,20044
95.65,1,2,43210,43428,26951
116.01,1,2,43211,43429,26496
169.37,1,2,43218,43434,22162
578.82,1,2,43219,43435,3780
62.78,1,2,43233,43445,6182
54.11,1,2,43236,43044,26009
58.71,1,2,43249,43046,21180
67.14,1,2,43256,43456,13823
69.9,1,2,43261,43460,22087
173.08,1,2,43269,43051,892
42.89,1,2,43274,43469,25064
1584.96,1,2,43276,43470,14471
47.62,1,2,43287,43478,29148
33.23,1,2,43296,43485,9238
136.49,1,2,43298,43487,9616
145.66,1,2,43303,43491,31046
54,1,2,43310,43497,25549
173.32,1,2,43314,43499,2794
535,1,2,43316,43501,5420
81.48,1,2,43322,43505,37
81.48,1,2,43322,43505,28933
231.27,1,2,43324,43056,31069
34.09,1,2,43325,43507,26273
167.29,1,2,43333,43330,5976
312.49,1,2,43344,43332,15388
238.07,1,2,43350,43335,9457
110.33,1,2,43357,43341,16080
79.14,1,2,43359,43343,17879
40.27,1,2,43375,43525,19280
91.74,1,2,43379,43527,31272
126.52,1,2,43388,43636,773
309.28,1,2,43394,43640,13049
41.78,1,2,43402,43361,11046
74.49,1,2,43404,43532,29786
165.52,1,2,43409,43533,8671
47.29,1,2,43413,43653,5507
97.52,1,2,43425,43660,28663
1233.65,1,2,43426,43365,4782
81.24,1,2,43433,43367,25014
310.81,1,2,43434,43664,19650
31.39,1,2,43436,43665,19842
58.37,1,2,43441,92136,31150
71.49,1,2,43449,43671,29786
51.82,1,2,43452,43544,14002
548.45,1,2,43454,43674,20014
82.7,1,2,43460,43547,4894
84.27,1,2,43467,43683,26951
864.98,1,2,43501,43703,776
84.48,1,2,43509,43707,23292
187.89,1,2,43521,43564,19279
26.38,1,2,43525,43714,2247
203.57,1,2,43529,43717,8486
43.29,1,2,43534,43720,9877
146.76,1,2,43544,43726,17937
36.22,1,2,43545,43727,18573
231.37,1,2,43557,43578,8049
54.32,1,2,43559,43733,20634
21.77,1,2,43562,43384,31155
63.08,1,2,43586,43586,25646
65.06,1,2,43587,43746,20080
301.65,1,2,43599,43592,24990
37.09,1,2,43603,43594,18595
59,1,2,43604,43399,1758
38.11,1,2,43605,43595,25135
44.86,1,2,43610,43402,11286
31.24,1,2,43614,43600,16692
144.5,1,2,43627,43611,11617
66.1,1,2,43629,43613,6278
64.11,1,2,43642,43621,9840
154.38,1,2,43646,43624,5420
69.05,1,2,43656,43630,2204
40.86,1,2,43657,43757,8574
88.2,1,2,43668,43766,32362
271.98,1,2,43670,43768,31616
60.68,1,2,43672,43770,10793
56.77,1,2,43675,43860,30210
74.74,1,2,43685,43866,17406
52.39,1,2,43687,43777,6097
43.68,1,2,43691,43870,28570
216.36,1,2,43693,43871,26061
30.22,1,2,43700,43782,24955
506.29,1,2,43714,43884,9145
83.72,1,2,43715,43885,18970
29.77,1,2,43718,43887,21986
284.9,1,2,43731,43898,13049
157.54,1,2,43740,43904,3218
157.54,1,2,43740,43904,3947
157.54,1,2,43740,43904,12998
233.42,1,2,43744,43795,28542
162.6,1,2,43749,43974,7813
24.38,1,2,43760,43914,4818
22.38,1,2,43776,43803,8409
77.84,1,2,43777,43984,26408
416.78,1,2,43781,43804,24175
49,1,2,43788,43925,27210
87.35,1,2,43789,43806,1219
42.58,1,2,43793,43927,10706
108.42,1,2,43794,43807,6668
44.78,1,2,43797,43992,19416
21.38,1,2,43799,43808,8755
66.46,1,2,43803,43931,13652
279.6,1,2,43809,43933,22087
74.16,1,2,43810,43997,28829
83.5,1,2,43815,43999,10613
43.68,1,2,43818,43937,32942
36.15,1,2,43821,44002,9238
219.58,1,2,43830,43943,3618
671.22,1,2,43832,43944,733
20.03,1,2,43836,43946,21804
137.08,1,2,43843,44013,4823
200.13,1,2,43858,43957,2379
268.12,1,2,43865,44024,11286
117.53,1,2,43871,44027,25285
188.5,1,2,43899,44045,9616
32,1,2,43902,44048,8522
98.23,1,2,43903,44049,30340
23.77,1,2,43914,44060,12736
2067.42,1,2,43916,44062,24139
2067.42,1,2,43916,44062,24634
107.03,1,2,43918,44064,1445
45.8,1,2,43933,44079,13919
40.23,1,2,43953,44099,9403
277.48,1,2,43959,44105,26231
92.85,1,2,43961,44107,7025
56.78,1,2,43968,44114,26840
69.54,1,2,43980,44126,13211
37.09,1,2,43983,44129,10212
99.14,1,2,43994,44140,26496
60.05,1,2,43995,44141,28570
57.07,1,2,44013,44203,21285
122.35,1,2,44022,44208,12083
136.93,1,2,44034,44214,16438
168.66,1,2,44036,44215,22622
132.6,1,2,44051,44222,4663
478.18,1,2,44056,44179,12253
190.48,1,2,44063,44182,2642
26.77,1,2,44064,44183,15680
115.44,1,2,44072,44187,30011
105.15,1,2,44076,44189,6825
166.35,1,2,44085,44239,18248
101.73,1,2,44100,44252,5989
220.04,1,2,44103,44255,25312
19.33,1,2,44111,44263,32554
33.22,1,2,44115,44267,10844
88.49,1,2,44124,44276,24910
101.87,1,2,44125,44277,25444
37.77,1,2,44126,44278,437
112.77,1,2,44138,44290,19909
37.13,1,2,44154,44302,18577
24.1,1,2,44155,44303,23152
54,1,2,44159,43085,31409
27.68,1,2,44162,44307,1844
34,1,2,44164,43087,32525
32.44,1,2,44167,44310,5144
70.95,1,2,44184,43101,6324
17.24,1,2,44185,43102,9639
99.98,1,2,44188,43105,22087
121.04,1,2,44190,43107,5176
38.96,1,2,44197,43114,9316
65.11,1,2,44198,43115,21958
160.57,1,2,44211,44317,8724
147.23,1,2,44213,44318,2742
103.26,1,2,44215,43127,2693
37.09,1,2,44220,43129,7565
40.09,1,2,44222,43130,16198
52.78,1,2,44223,44324,32580
52.78,1,2,44224,44325,27330
31.88,1,2,44227,44327,16127
31.33,1,2,44230,43133,17937
689.87,1,2,44236,43135,13417
287.12,1,2,44237,44333,27407
37.46,1,2,44238,44334,6042
54.98,1,2,44239,43136,27331
61.75,1,2,44241,43137,25266
118.92,1,2,44247,44339,23487
45.9,1,2,44269,44353,21270
378.86,1,2,44285,44363,29803
394.96,1,2,44293,44368,6922
394.96,1,2,44293,44368,22632
124.27,1,2,44297,44372,17196
93.51,1,2,44305,44377,17448
93.51,1,2,44305,44377,24696
108.11,1,2,44312,44381,10820
244.15,1,2,44314,43163,14125
437.58,1,2,44322,43166,11431
34.96,1,2,44323,44388,17277
97.81,1,2,44325,43167,6945
107.87,1,2,44331,43169,1047
37.77,1,2,44332,44394,24716
112.38,1,2,44343,44401,12056
228.41,1,2,44353,44407,28542
102.1,1,2,44358,44412,19816
102.1,1,2,44358,44412,25453
131.57,1,2,44376,44430,29189
39.38,1,2,44380,44434,19996
97.23,1,2,44389,44443,30340
121.04,1,2,44404,44458,29233
61.75,1,2,44431,44485,13038
65.69,1,2,44433,44487,9607
64.5,1,2,44438,44492,16127
50.7,1,2,44439,44543,7088
46.86,1,2,44446,44197,28514
279.08,1,2,44465,44512,27053
257.77,1,2,44493,44657,804
405.03,1,2,44508,44669,8070
237.48,1,2,44518,43814,708
43.09,1,2,44522,44679,13927
129.72,1,2,44523,44680,16301
33.47,1,2,44528,44683,25665
223.14,1,2,44535,43820,31069
58.31,1,2,44549,44696,13243
57.86,1,2,44556,43828,30225
81.52,1,2,44557,44701,17515
164.31,1,2,44559,43829,19423
19.92,1,2,44561,43830,32593
248.85,1,2,44586,44720,26339
31.68,1,2,44594,44727,31542
35.77,1,2,44608,43843,4096
63.88,1,2,44610,43844,733
106.06,1,2,44611,43845,28295
72.85,1,2,44624,44745,20077
23.78,1,2,44631,44748,16763
56.39,1,2,44636,44776,3036
67.39,1,2,44637,43853,10609
175.64,1,2,44645,43855,21458
527.77,1,2,44655,43859,18966
98.62,1,2,44659,44759,2849
45.09,1,2,44670,44766,24716
182.16,1,2,44674,44768,4840
41.01,1,2,44681,44794,14514
41.24,1,2,44685,44798,31074
40.09,1,2,44695,44808,23044
268.45,1,2,44704,44817,28093
70.03,1,2,44717,44827,29146
367.2,1,2,44718,44887,27215
121.79,1,2,44722,45000,8130
42.76,1,2,44724,45001,17273
87.86,1,2,44725,44889,10248
38.71,1,2,44739,45010,20510
100.47,1,2,44744,45013,4838
78.32,1,2,44745,45014,9027
51.59,1,2,44749,44836,8332
142.76,1,2,44755,45018,13105
38.62,1,2,44763,44840,17786
54.34,1,2,44775,45027,7669
455.82,1,2,44777,45028,18789
39.01,1,2,44779,45029,18893
47.53,1,2,44789,44847,10809
114.84,1,2,44803,44851,18847
25.77,1,2,44805,44908,26097
61.78,1,2,44809,45043,4655
79.24,1,2,44810,44910,30891
39.95,1,2,44812,44911,21391
25.78,1,2,44820,44914,9900
3118.5,1,2,44842,45061,7449
53,1,2,44848,44924,19599
36.1,1,2,44849,45064,7216
130.46,1,2,44854,44857,27522
28.75,1,2,44870,44863,2225
501.24,1,2,44872,44927,32910
37.72,1,2,44875,45078,24073
122.24,1,2,44885,45083,21369
57.11,1,2,44887,45084,24730
171.96,1,2,44888,45085,30870
118.96,1,2,44891,44934,29189
61.93,1,2,44897,45091,4605
149.49,1,2,44901,44868,26679
44.51,1,2,44902,44935,28933
138.13,1,2,44926,45105,2410
85.04,1,2,44927,45106,15866
34.22,1,2,44938,44880,10695
90.83,1,2,44946,44884,21453
130,1,2,44957,44956,22978
34.09,1,2,44968,44967,28342
150.61,1,2,44971,44970,9874
76.39,1,2,44989,45115,9090
65.11,1,2,44995,45118,3085
49.24,1,2,44998,44989,11511
114,1,2,45002,44991,16432
62.56,1,2,45002,72090,25646
209.67,1,2,45011,45126,32445
158.38,1,2,45012,44996,13105
87.62,1,2,45014,44997,17413
35.05,1,2,45017,45130,20010
54.1,1,2,45019,45132,12983
114.84,1,2,45022,45135,18847
61.01,1,2,45024,45137,30085
112.71,1,2,45028,45228,21587
289.42,1,2,45047,45149,4297
76.08,1,2,45048,45237,10161
103.86,1,2,45049,45150,28255
46.78,1,2,45054,45153,1542
36.78,1,2,45060,45156,6026
58.32,1,2,45066,45245,10746
24.38,1,2,45074,45341,5637
45.1,1,2,45075,45162,30930
37.37,1,2,45082,44547,7541
53.31,1,2,45089,45167,26478
63.73,1,2,45098,45348,25663
69.33,1,2,45101,45349,12586
171.03,1,2,45105,45350,1122
156.22,1,2,45117,45256,1969
314.96,1,2,45123,45355,2706
219.48,1,2,45144,45263,14552
26.35,1,2,45149,44562,21804
57.68,1,2,45155,45363,18316
234,1,2,45165,44566,28542
20.29,1,2,45169,44567,17277
211.92,1,2,45172,45270,6474
106.56,1,2,45176,45271,7211
300.78,1,2,45177,44569,12315
20.8,1,2,45192,45275,15943
60.14,1,2,45194,45194,10001
111.89,1,2,45207,45376,5400
28.87,1,2,45217,44579,13258
107.89,1,2,45218,45200,2971
31.69,1,2,45225,44581,8895
220.04,1,2,45230,45285,31069
188.34,1,2,45239,44585,4669
178.6,1,2,45253,45387,7032
104.4,1,2,45258,45292,12168
34.35,1,2,45260,45210,30703
105.52,1,2,45269,45213,6668
66.78,1,2,45273,45393,27245
91.26,1,2,45278,45296,6963
40.78,1,2,45281,45218,3359
20.77,1,2,45282,45298,20812
164.32,1,2,45285,45395,1526
44.3,1,2,45287,45396,7122
96.83,1,2,45289,45221,9234
96.83,1,2,45289,45221,13255
69.03,1,2,45295,45223,32129
40.09,1,2,45301,45225,14497
673.34,1,2,45306,45403,10580
57.68,1,2,45314,45407,4115
142.14,1,2,45333,45415,3048
108.2,1,2,45336,45416,6668
47.77,1,2,45337,45319,23090
77.61,1,2,45346,45323,12686
234,1,2,45348,45324,28542
33.23,1,2,45361,45420,9238
24.09,1,2,45368,45332,24081
286.79,1,2,45370,45423,29803
212.59,1,2,45375,45425,13630
72.76,1,2,45377,45335,30187
32.79,1,2,45382,44614,28342
163.25,1,2,45383,45428,30870
369.12,1,2,45385,44615,16259
82.33,1,2,45386,45429,22087
231.27,1,2,45391,44617,31069
54.62,1,2,45397,44620,25907
230.32,1,2,45402,44622,1378
822.06,1,2,45406,45437,30712
84.56,1,2,45433,45465,14745
56.12,1,2,45440,45468,1800
258.58,1,2,45448,45452,26339
54.79,1,2,45449,44634,22191
95.22,1,2,45455,44637,6711
27.48,1,2,45458,45476,21804
49.42,1,2,45472,44646,27210
225.51,1,2,45476,44648,14660
225.51,1,2,45476,44648,19349
225.51,1,2,45476,44648,24340
42.77,1,2,45480,45486,17437
106.78,1,2,45496,45568,85
21.43,1,2,45507,45573,12439
58.62,1,2,45511,45575,2204
64.09,1,2,45514,45504,6741
54.28,1,2,45515,45681,934
273.04,1,2,45519,45506,28035
58.18,1,2,45527,45581,22851
113.44,1,2,45545,45587,10637
345.55,1,2,45548,45588,2894
76.39,1,2,45553,45693,9090
44.1,1,2,45562,45520,32894
141.37,1,2,45563,45593,20814
4998.6,1,2,45572,45597,18633
159.03,1,2,45586,45528,30870
88.08,1,2,45588,45796,22087
46.84,1,2,45604,45801,17437
107.31,1,2,45608,45802,16080
60,1,2,45619,45705,25549
478.46,1,2,45620,45805,18966
110.72,1,2,45630,45542,15866
38.78,1,2,45652,45548,12478
108.51,1,2,45656,45549,18373
47.23,1,2,45662,45621,17347
27.68,1,2,45664,45551,32728
71.02,1,2,45670,45623,12702
56.36,1,2,45671,45818,14147
33.92,1,2,45680,45555,29471
68.44,1,2,45683,45556,11447
147.15,1,2,45700,45628,12433
28.28,1,2,45701,45827,30391
59.99,1,2,45702,45561,183
69.9,1,2,45706,45562,22087
82.82,1,2,45715,45730,29981
22.29,1,2,45717,45633,26644
262.84,1,2,45721,45634,27394
17.39,1,2,45726,45566,32198
51.78,1,2,45738,45641,17437
39.09,1,2,45747,45646,19995
33.1,1,2,45755,45650,1944
44.08,1,2,45769,45753,28226
92.1,1,2,45775,45835,11438
92.1,1,2,45775,45835,21115
107.57,1,2,45776,45756,30530
45.53,1,2,45778,45836,24283
54.6,1,2,45780,45758,7261
64.59,1,2,45793,45670,16105
27.49,1,2,45804,45838,24890
116.44,1,2,45812,45679,31854
208.57,1,2,45815,45843,4236
94.58,1,2,45819,45769,24807
106.56,1,2,45823,45771,16817
1159.65,1,2,45824,45847,12135
43.96,1,2,45827,45849,24073
67.22,1,2,45828,45773,30085
36.78,1,2,45832,45852,6026
70.38,1,2,45833,45775,17055
30.93,1,2,45848,45862,8157
47.45,1,2,45850,45863,22196
68.13,1,2,45853,45865,9311
43.09,1,2,45857,45868,13927
301.63,1,2,45860,45870,29803
31.89,1,2,45865,45874,18693
62.68,1,2,45882,45886,29146
80.73,1,2,45884,45888,1445
72.09,1,2,45886,45890,27407
19.86,1,2,45886,87351,8522
67.83,1,2,45902,45902,17496
83.3,1,2,45905,45905,14711
137.63,1,2,45906,45906,11637
48.3,1,2,45907,45907,979
59.1,1,2,45918,46032,5271
78.89,1,2,45919,46033,13959
26.71,1,2,45931,46045,28850
108.78,1,2,45932,46046,28698
26.68,1,2,45934,46048,18577
229.81,1,2,45935,46049,31069
132.03,1,2,45961,46068,26679
103.86,1,2,45965,45917,28354
103.37,1,2,45975,45921,28295
434.92,1,2,45982,45924,28873
103.37,1,2,45984,45925,28295
60.85,1,2,45989,45927,26840
86.52,1,2,45992,46086,31272
64.44,1,2,45995,46088,29141
337.27,1,2,46002,46092,10315
195.92,1,2,46012,45940,23015
391.56,1,2,46041,46107,20534
130.73,1,2,46046,45959,11007
116.45,1,2,46050,46112,25285
43.62,1,2,46065,46121,27210
39.09,1,2,46067,46122,1421
48.93,1,2,46068,46123,32217
28.08,1,2,46080,46132,10110
29.77,1,2,46082,46133,208
111.3,1,2,46093,45980,18275
75.29,1,2,46098,45985,2640
99.28,1,2,46103,45990,32529
47.36,1,2,46105,45992,14351
89.88,1,2,46111,45998,22087
52.3,1,2,46122,46249,2106
60.06,1,2,46133,46254,17928
75.53,1,2,46136,46016,3320
52.51,1,2,46144,46260,27401
77.66,1,2,46147,46262,22347
44.09,1,2,46151,46264,2939
40,1,2,46155,46268,9167
28.13,1,2,46165,46278,1088
121.39,1,2,46169,46282,6911
111.89,1,2,46180,46293,5400
22.38,1,2,46192,46305,11914
98.97,1,2,46202,46313,6668
103.27,1,2,46209,46141,20493
76.7,1,2,46215,46144,27407
86.74,1,2,46216,46320,19786
69.33,1,2,46234,46329,31931
28.75,1,2,46239,46156,31698
46.05,1,2,46254,46340,10991
33.42,1,2,46262,46347,11329
128.35,1,2,46264,46349,30757
47.68,1,2,46272,46354,27869
232.54,1,2,46276,46357,28542
42.58,1,2,46277,46168,10706
115,1,2,46283,46360,16127
308.3,1,2,46300,46186,25593
52.51,1,2,46313,46195,9974
251.6,1,2,46315,46477,22198
96.92,1,2,46320,46370,12574
251.11,1,2,46323,46371,30072
95.76,1,2,46328,46373,19451
133.08,1,2,46330,46374,15231
122.17,1,2,46342,46202,31609
111.62,1,2,46344,46377,4799
47.1,1,2,46350,46492,4166
41.78,1,2,46351,46380,1421
359.6,1,2,46353,46204,31392
246.49,1,2,46356,46495,7129
320.15,1,2,46361,46384,4203
320.15,1,2,46361,46384,13255
320.15,1,2,46361,46384,31410
17.77,1,2,46367,46386,25216
148.12,1,2,46371,46208,11624
132.24,1,2,46374,46389,3039
132.24,1,2,46374,46389,12218
78.21,1,2,46375,46502,3317
52.19,1,2,46392,46504,10952
37.77,1,2,46402,46405,12183
71.14,1,2,46410,46508,3169
93.29,1,2,46412,46509,31880
31.84,1,2,46415,46219,1097
156.99,1,2,46421,46414,5529
174.99,1,2,46425,46513,8674
325.41,1,2,46428,46417,15388
130.11,1,2,46430,46515,24483
413.17,1,2,46437,46518,23038
182.49,1,2,46441,46422,28043
74.07,1,2,46446,46424,21861
57,1,2,46454,46228,10080
179.45,1,2,46456,46528,11495
46.63,1,2,46463,46231,26823
34.51,1,2,46467,46428,1162
73.34,1,2,46473,46233,17055
194.87,1,2,46481,46538,2806
42.78,1,2,46489,46237,24716
82.33,1,2,46490,46543,22087
44.04,1,2,46503,46240,2722
475.97,1,2,46507,46441,2740
22.95,1,2,46510,46442,26366
72.55,1,2,46515,46443,32120
82.72,1,2,46518,46444,1751
314.31,1,2,46528,46558,18491
246.52,1,2,46545,46563,3569
167.88,1,2,46547,46564,10775
36.61,1,2,46559,46570,8748
70.54,1,2,46564,46468,13211
74.62,1,2,46570,46471,22711
42,1,2,46571,46576,19496
1839.24,1,2,46578,46475,20757
32.44,1,2,46585,46585,4723
175.82,1,2,46587,46587,25312
22.39,1,2,46590,46590,8060
98.72,1,2,46595,46595,6032
164.7,1,2,46603,46603,1726
113.05,1,2,46618,46618,17734
49.34,1,2,46623,46623,10706
34.05,1,2,46624,46624,20010
73.49,1,2,46627,46627,31130
116.94,1,2,46651,46650,25285
53.64,1,2,46659,46657,9974
37,1,2,46663,46660,10809
139.62,1,2,46664,46661,24681
47.68,1,2,46686,46674,22196
115.44,1,2,46694,46824,773
131.44,1,2,46699,46711,22000
162.97,1,2,46720,46829,13602
111.62,1,2,46721,46685,14673
168.51,1,2,46722,46719,8724
727.1,1,2,46723,46830,16065
444.84,1,2,46745,46942,27678
395.46,1,2,46746,46694,4861
212.59,1,2,46749,46695,1378
102.16,1,2,46768,46701,17724
26.24,1,2,46772,46702,25792
176,1,2,46778,46704,23364
168.2,1,2,46779,46842,5675
46.14,1,2,46780,46949,4384
52.53,1,2,46784,46950,31273
556.36,1,2,46789,46742,27522
67.89,1,2,46804,46956,29786
59.74,1,2,46814,46753,25371
122.34,1,2,46822,46757,28943
84.92,1,2,46823,46855,13905
126.78,1,2,46826,46856,422
48.08,1,2,46827,46760,10706
28.5,1,2,46829,46761,7291
44.09,1,2,46838,46765,24716
43.32,1,2,46843,46963,10546
100.73,1,2,46844,46768,18847
3048.27,1,2,46859,46866,9086
28.35,1,2,46869,46777,4368
48.71,1,2,46877,46781,8995
28.62,1,2,46894,46876,2423
98.94,1,2,46897,46877,2521
587.61,1,2,46940,46989,23121
81.12,1,2,46941,46887,29614
57.05,1,2,46942,46814,8089
89.88,1,2,46958,46992,22087
46.14,1,2,46972,46996,7773
123.54,1,2,46982,47063,6061
32.29,1,2,46984,47064,30099
15.78,1,2,47002,47074,11609
22.13,1,2,47019,47083,9533
41.23,1,2,47041,47018,10706
136.41,1,2,47042,46908,8594
114.48,1,2,47044,47019,4199
91.16,1,2,47057,47103,22087
49.01,1,2,47061,46910,27210
21.89,1,2,47064,46912,5766
63.1,1,2,47073,47163,18488
75.53,1,2,47075,46914,3542
278.34,1,2,47077,47165,6026
139.17,1,2,47077,47165,29614
29.09,1,2,47090,47112,23860
32.44,1,2,47109,46920,14280
31.38,1,2,47121,47033,26072
59.1,1,2,47123,47180,31314
70.28,1,2,47125,47034,4731
52.84,1,2,47128,47182,20491
90.75,1,2,47132,47184,31272
55.24,1,2,47136,47128,10952
47.68,1,2,47166,47138,22196
37.38,1,2,47175,46926,13279
54.34,1,2,47180,47201,8610
140.76,1,2,47181,47143,24073
116.45,1,2,47182,47202,25285
28.88,1,2,47185,46927,26169
107.46,1,2,47193,47148,9839
79.66,1,2,47200,47209,20248
47.3,1,2,47212,47154,20216
148.59,1,2,47222,47222,7275
35.19,1,2,47228,47228,24073
205,1,2,47264,47264,1112
228.96,1,2,47265,47265,31302
48.22,1,2,47274,47274,12920
69.9,1,2,47281,47281,22087
38.13,1,2,47283,47283,7946
218.61,1,2,47300,47300,25312
61.11,1,2,47301,47301,21769
216.52,1,2,47316,47316,16508
34,1,2,47318,47318,30511
87.81,1,2,47323,47323,26951
25.24,1,2,47329,47329,10093
1073.7,1,2,47330,47330,19737
47.1,1,2,47350,47350,4166
27.68,1,2,47353,47353,1270
43.09,1,2,47355,47355,19416
477.98,1,2,47357,47357,32337
94.35,1,2,47377,47374,12574
184.85,1,2,47394,47396,5623
142.81,1,2,47414,47524,5529
23.29,1,2,47418,47526,9238
83.57,1,2,47420,47402,4605
89.88,1,2,47426,47378,22087
106.5,1,2,47429,47533,10080
60.85,1,2,47432,47403,15717
1421.46,1,2,47442,47385,30339
57.37,1,2,47450,47543,24357
36,1,2,47451,47407,9200
108.55,1,2,47453,47408,6668
71.78,1,2,47466,47552,27407
53.68,1,2,47471,47555,3301
205.14,1,2,47472,47556,10818
59.33,1,2,47485,47566,9641
43.71,1,2,47489,47568,37
28.09,1,2,47490,47421,298
725.13,1,2,47491,47569,11268
128.24,1,2,47495,47614,1517
195,1,2,47500,47615,31069
237.59,1,2,47513,47430,8294
82.43,1,2,47514,47578,31880
43.29,1,2,47516,47431,9877
193.59,1,2,47526,47435,8486
78.42,1,2,47531,47624,7740
25.1,1,2,47546,47589,18584
143.08,1,2,47555,47445,3189
18.75,1,2,47557,47446,11686
92.83,1,2,47577,47600,19451
55.04,1,2,47580,47639,25225
117.94,1,2,47583,47641,11972
57.29,1,2,47587,47642,23122
169.08,1,2,47589,47643,16438
180.88,1,2,47590,47455,12920
42.59,1,2,47593,47456,4537
250.12,1,2,47600,47647,17496
33.22,1,2,47612,47651,6776
48.22,1,2,47637,47664,19416
206.09,1,2,47639,47473,19000
86.15,1,2,47642,47667,31931
76.39,1,2,47647,47670,1141
42,1,2,47653,47674,5475
37.24,1,2,47658,47677,21207
227.36,1,2,47660,47678,15147
227.36,1,2,47660,47678,30085
29.68,1,2,47661,47482,10644
67.46,1,2,47665,47681,16415
43.5,1,2,47674,47686,27310
62.91,1,2,47679,47490,24298
137.11,1,2,47683,47492,21805
51.83,1,2,47701,47701,2958
98.62,1,2,47704,47704,2849
133.62,1,2,47711,47711,11071
621.07,1,2,47725,47720,16862
32.75,1,2,47728,47734,7502
107.85,1,2,47730,47723,16817
102.89,1,2,47733,47736,21453
24.71,1,2,47734,47725,13178
43.23,1,2,47740,47740,19622
143.87,1,2,47748,47748,4653
31.75,1,2,47750,47750,15954
138.52,1,2,47755,47755,11906
140.71,1,2,47763,47763,365
140.71,1,2,47763,47763,7666
194.48,1,2,47764,47764,2642
83.03,1,2,47771,47771,28477
57.77,1,2,47793,47793,9964
43.13,1,2,47802,47800,12997
147.59,1,2,47817,47806,1517
23.79,1,2,47840,47864,31354
86.4,1,2,47841,47818,11122
36.09,1,2,47842,47865,18503
61.09,1,2,47852,47822,6182
227.27,1,2,47856,47870,31069
122.55,1,2,47876,47832,22087
64.1,1,2,47897,47879,10390
35.24,1,2,47907,47882,23606
35.84,1,2,47910,47841,30667
98.16,1,2,47911,47883,2849
32.77,1,2,47944,47986,23374
94.43,1,2,47952,48091,11409
127.08,1,2,47953,47989,4645
161.25,1,2,47954,47898,15825
40.09,1,2,47958,47899,11817
86.73,1,2,47960,47993,31272
68.13,1,2,47969,47999,21142
110.02,1,2,47989,48103,3585
88.45,1,2,47991,48104,5316
42.58,1,2,47999,48010,10706
32.38,1,2,48008,48014,7212
137.67,1,2,48015,48017,19924
118.48,1,2,48020,48019,9722
47.24,1,2,48021,48117,31105
106.95,1,2,48032,48121,24242
43.84,1,2,48038,48027,17925
42.51,1,2,48044,48126,6226
32.43,1,2,48057,48036,9403
624.88,1,2,48061,48133,1969
50.09,1,2,48062,48184,4184
129.74,1,2,48072,48187,32415
155.73,1,2,48108,48199,14501
35.09,1,2,48113,48150,9465
74.78,1,2,48116,48151,26218
52.38,1,2,48121,48054,18039
70.27,1,2,48139,48059,18859
143.94,1,2,48153,48162,25283
65.6,1,2,48154,48064,21127
50.78,1,2,48157,48163,10159
21.66,1,2,48170,47925,656
48.19,1,2,48171,48169,14280
85.8,1,2,48173,48221,21531
57.96,1,2,48184,48225,9877
30.44,1,2,48189,48227,16127
113.93,1,2,48208,48068,30227
37.13,1,2,48216,48240,10809
43.29,1,2,48231,47940,16508
96.65,1,2,48235,47941,21531
232.17,1,2,48242,48255,12701
241.48,1,2,48244,47943,13025
46.78,1,2,48246,48258,5159
27.29,1,2,48248,47944,32728
53.39,1,2,48268,47949,4533
717.76,1,2,48280,48283,6281
51.85,1,2,48286,48288,2460
63.1,1,2,48292,48298,1871
99.81,1,2,48296,48293,30731
55.9,1,2,48309,48309,29608
183.64,1,2,48320,48317,18228
463.75,1,2,48326,48320,20545
218.04,1,2,48331,48419,27981
88.08,1,2,48338,48326,22087
27.78,1,2,48341,48424,13103
111.89,1,2,48343,48425,19852
43.77,1,2,48347,48427,9327
116.94,1,2,48356,48335,5400
71.72,1,2,48358,48336,27875
